row_index,record_id,y,split
1361,R01361,0,test
1362,R01362,0,train
1363,R01363,0,train
1364,R01364,1,train
1365,R01365,0,train
1366,R01366,0,test
1367,R01367,0,train
1368,R01368,0,train
1369,R01369,1,train
1370,R01370,0,test
1371,R01371,0,test
1372,R01372,0,train
1373,R01373,0,train
1374,R01374,0,train
1375,R01375,0,train
1376,R01376,0,val
1377,R01377,0,train
1378,R01378,0,test
1379,R01379,0,val
1380,R01380,0,train
1381,R01381,0,test
1382,R01382,0,train
1383,R01383,0,train
1384,R01384,0,train
1385,R01385,0,val
1386,R01386,1,train
1387,R01387,1,train
1388,R01388,0,train
1389,R01389,0,train
1390,R01390,0,train
1391,R01391,0,train
1392,R01392,0,val
1393,R01393,1,train
1394,R01394,0,train
1395,R01395,0,train
1396,R01396,0,train
1397,R01397,0,train
1398,R01398,0,train
1399,R01399,0,val
1400,R01400,0,train
1401,R01401,0,train
1402,R01402,0,train
1403,R01403,1,train
1404,R01404,0,test
1405,R01405,0,val
1406,R01406,0,train
1407,R01407,0,train
1408,R01408,0,train
1409,R01409,0,train
1410,R01410,0,train
1411,R01411,1,train
1412,R01412,0,train
1413,R01413,0,train
1414,R01414,0,train
1415,R01415,0,val
1416,R01416,0,train
1417,R01417,0,train
1418,R01418,0,train
1419,R01419,0,test
1420,R01420,0,train
1421,R01421,0,val
1422,R01422,0,val
1423,R01423,0,train
1424,R01424,0,test
1425,R01425,0,val
1426,R01426,0,train
1427,R01427,0,train
1428,R01428,0,train
1429,R01429,0,test
1430,R01430,0,train
1431,R01431,0,train
1432,R01432,0,train
1433,R01433,0,train
1434,R01434,0,train
1435,R01435,0,train
1436,R01436,0,train
1437,R01437,0,test
1438,R01438,0,train
1439,R01439,0,train
1440,R01440,0,train
1441,R01441,0,val
1442,R01442,0,train
1443,R01443,0,test
1444,R01444,0,val
1445,R01445,0,test
1446,R01446,0,train
1447,R01447,0,test
1448,R01448,0,train
1449,R01449,0,train
1450,R01450,0,train
1451,R01451,0,train
1452,R01452,0,train
1453,R01453,0,train
1454,R01454,0,train
1455,R01455,0,test
1456,R01456,0,val
1457,R01457,0,val
1458,R01458,0,train
1459,R01459,0,train
1460,R01460,0,train
1461,R01461,0,train
1462,R01462,0,train
1463,R01463,0,train
1464,R01464,0,train
1465,R01465,0,train
1466,R01466,0,test
1467,R01467,0,train
1468,R01468,0,train
1469,R01469,0,val
1470,R01470,0,train
1471,R01471,0,test
1472,R01472,0,val
1473,R01473,0,train
1474,R01474,0,train
1475,R01475,0,test
1476,R01476,0,train
1477,R01477,0,val
1478,R01478,0,val
1479,R01479,1,val
1480,R01480,0,train
1481,R01481,0,test
1482,R01482,0,train
1483,R01483,0,train
1484,R01484,0,test
1485,R01485,0,test
1486,R01486,0,train
1487,R01487,0,train
1488,R01488,0,val
1489,R01489,1,val
1490,R01490,0,train
1491,R01491,0,val
1492,R01492,0,train
1493,R01493,0,test
1494,R01494,0,train
1495,R01495,0,test
1496,R01496,0,test
1497,R01497,0,train
1498,R01498,0,train
1499,R01499,0,val
1500,R01500,0,train
1501,R01501,1,train
1502,R01502,0,val
1503,R01503,0,train
1504,R01504,0,test
1505,R01505,0,train
1506,R01506,0,train
1507,R01507,0,train
1508,R01508,0,train
1509,R01509,0,train
1510,R01510,0,test
1511,R01511,0,train
1512,R01512,0,test
1513,R01513,0,train
1514,R01514,0,train
1515,R01515,0,train
1516,R01516,0,train
1517,R01517,0,train
1518,R01518,0,train
1519,R01519,0,train
1520,R01520,0,train
1521,R01521,0,val
1522,R01522,0,test
1523,R01523,0,train
1524,R01524,0,train
1525,R01525,0,train
1526,R01526,0,train
1527,R01527,0,train
1528,R01528,0,train
1529,R01529,0,test
1530,R01530,0,train
1531,R01531,0,train
1532,R01532,0,train
1533,R01533,0,train
1534,R01534,0,val
1535,R01535,0,train
1536,R01536,0,train
1537,R01537,0,train
1538,R01538,0,train
1539,R01539,0,train
1540,R01540,0,train
1541,R01541,0,train
1542,R01542,0,train
1543,R01543,0,train
1544,R01544,0,train
1545,R01545,0,train
1546,R01546,0,train
1547,R01547,0,train
1548,R01548,0,train
1549,R01549,1,train
1550,R01550,0,train
1551,R01551,0,train
1552,R01552,0,val
1553,R01553,1,train
1554,R01554,0,train
1555,R01555,0,train
1556,R01556,0,train
1557,R01557,1,test
1558,R01558,0,test
1559,R01559,0,train
1560,R01560,0,val
1561,R01561,0,val
1562,R01562,0,val
1563,R01563,0,train
1564,R01564,0,val
1565,R01565,0,train
1566,R01566,0,train
1567,R01567,0,train
1568,R01568,0,train
1569,R01569,0,test
1570,R01570,0,train
1571,R01571,0,train
1572,R01572,0,train
1573,R01573,0,test
1574,R01574,0,train
1575,R01575,0,train
1576,R01576,0,train
1577,R01577,0,train
1578,R01578,0,train
1579,R01579,0,test
1580,R01580,0,test
1581,R01581,0,test
1582,R01582,0,test
1583,R01583,0,val
1584,R01584,0,train
1585,R01585,0,test
1586,R01586,0,train
1587,R01587,0,val
1588,R01588,0,train
1589,R01589,0,train
1590,R01590,0,val
1591,R01591,0,train
1592,R01592,1,train
1593,R01593,0,train
1594,R01594,0,train
1595,R01595,0,train
1596,R01596,0,train
1597,R01597,0,test
1598,R01598,0,train
1599,R01599,0,train
1600,R01600,0,train
1601,R01601,0,test
1602,R01602,0,train
1603,R01603,0,train
1604,R01604,0,train
1605,R01605,0,train
1606,R01606,0,train
1607,R01607,0,val
1608,R01608,0,train
1609,R01609,0,test
1610,R01610,0,train
1611,R01611,0,train
1612,R01612,0,train
1613,R01613,0,test
1614,R01614,0,test
1615,R01615,0,test
1616,R01616,0,train
1617,R01617,1,val
1618,R01618,1,train
1619,R01619,0,train
1620,R01620,0,train
1621,R01621,0,train
1622,R01622,1,train
1623,R01623,1,train
1624,R01624,0,train
1625,R01625,0,train
1626,R01626,0,val
1627,R01627,1,train
1628,R01628,0,train
1629,R01629,0,train
1630,R01630,0,train
1631,R01631,0,train
1632,R01632,0,train
1633,R01633,0,test
1634,R01634,1,train
1635,R01635,0,test
1636,R01636,0,train
1637,R01637,0,test
1638,R01638,0,test
1639,R01639,0,train
1640,R01640,0,train
1641,R01641,0,train
1642,R01642,0,train
1643,R01643,0,train
1644,R01644,0,val
1645,R01645,0,train
1646,R01646,0,val
1647,R01647,0,train
1648,R01648,0,train
1649,R01649,0,train
1650,R01650,0,train
1651,R01651,0,val
1652,R01652,0,test
1653,R01653,0,val
1654,R01654,0,train
1655,R01655,0,train
1656,R01656,0,train
1657,R01657,1,train
1658,R01658,0,val
1659,R01659,0,train
1660,R01660,0,val
1661,R01661,0,train
1662,R01662,1,test
1663,R01663,0,test
1664,R01664,0,val
1665,R01665,0,test
1666,R01666,0,val
1667,R01667,1,train
1668,R01668,0,train
1669,R01669,0,train
1670,R01670,0,val
1671,R01671,1,train
1672,R01672,0,train
1673,R01673,0,train
1674,R01674,0,train
1675,R01675,0,test
1676,R01676,1,test
1677,R01677,0,train
1678,R01678,0,train
1679,R01679,0,train
1680,R01680,0,val
1681,R01681,0,train
1682,R01682,0,train
1683,R01683,0,train
1684,R01684,0,train
1685,R01685,0,train
1686,R01686,0,train
1687,R01687,0,train
1688,R01688,0,train
1689,R01689,0,train
1690,R01690,0,val
1691,R01691,0,train
1692,R01692,0,test
1693,R01693,0,val
1694,R01694,0,train
1695,R01695,0,train
1696,R01696,0,train
1697,R01697,0,train
1698,R01698,0,train
1699,R01699,1,val
1700,R01700,0,train
1701,R01701,0,test
1702,R01702,0,train
1703,R01703,0,train
1704,R01704,0,test
1705,R01705,0,test
1706,R01706,0,train
1707,R01707,0,train
1708,R01708,0,train
1709,R01709,0,val
1710,R01710,0,val
1711,R01711,0,train
1712,R01712,0,train
1713,R01713,0,train
1714,R01714,0,train
1715,R01715,0,test
1716,R01716,0,train
1717,R01717,0,train
1718,R01718,0,train
1719,R01719,0,train
1720,R01720,0,train
1721,R01721,0,train
1722,R01722,0,train
1723,R01723,0,train
1724,R01724,0,train
1725,R01725,0,val
1726,R01726,0,val
1727,R01727,0,val
1728,R01728,0,train
1729,R01729,0,test
1730,R01730,0,train
1731,R01731,0,train
1732,R01732,0,train
1733,R01733,0,test
1734,R01734,0,train
1735,R01735,0,train
1736,R01736,0,train
1737,R01737,0,train
1738,R01738,0,train
1739,R01739,0,train
1740,R01740,1,train
1741,R01741,0,val
1742,R01742,0,train
1743,R01743,0,val
1744,R01744,0,train
1745,R01745,0,train
1746,R01746,0,test
1747,R01747,0,train
1748,R01748,0,train
1749,R01749,0,train
1750,R01750,0,val
1751,R01751,0,test
1752,R01752,0,test
1753,R01753,0,test
1754,R01754,0,train
1755,R01755,0,train
1756,R01756,0,train
1757,R01757,0,train
1758,R01758,0,train
1759,R01759,0,train
1760,R01760,0,train
1761,R01761,0,val
1762,R01762,0,train
1763,R01763,1,train
1764,R01764,0,train
1765,R01765,0,train
1766,R01766,0,train
1767,R01767,0,test
1768,R01768,0,train
1769,R01769,0,train
1770,R01770,0,val
1771,R01771,0,train
1772,R01772,0,train
1773,R01773,0,train
1774,R01774,0,train
1775,R01775,0,train
1776,R01776,0,val
1777,R01777,0,train
1778,R01778,0,train
1779,R01779,0,train
1780,R01780,0,val
1781,R01781,0,train
1782,R01782,0,val
1783,R01783,0,train
1784,R01784,0,val
1785,R01785,0,train
1786,R01786,0,train
1787,R01787,0,train
1788,R01788,0,train
1789,R01789,0,train
1790,R01790,0,test
1791,R01791,0,train
1792,R01792,0,val
1793,R01793,0,val
1794,R01794,0,train
1795,R01795,0,val
1796,R01796,0,train
1797,R01797,0,val
1798,R01798,0,train
1799,R01799,0,train
1800,R01800,0,test
1801,R01801,0,test
1802,R01802,0,train
1803,R01803,0,train
1804,R01804,1,train
1805,R01805,0,val
1806,R01806,0,train
1807,R01807,0,val
1808,R01808,0,train
1809,R01809,0,train
1810,R01810,0,train
1811,R01811,0,test
1812,R01812,0,train
1813,R01813,0,test
1814,R01814,0,train
1815,R01815,0,train
1816,R01816,0,train
1817,R01817,0,train
1818,R01818,0,val
1819,R01819,0,train
1820,R01820,0,train
1821,R01821,0,train
1822,R01822,0,test
1823,R01823,0,train
1824,R01824,0,train
1825,R01825,0,test
1826,R01826,0,train
1827,R01827,0,val
1828,R01828,0,train
1829,R01829,0,train
1830,R01830,0,train
1831,R01831,0,train
1832,R01832,0,test
1833,R01833,0,train
1834,R01834,0,train
1835,R01835,0,test
1836,R01836,0,train
1837,R01837,0,test
1838,R01838,0,train
1839,R01839,1,test
1840,R01840,0,train
1841,R01841,0,train
1842,R01842,0,train
1843,R01843,0,val
1844,R01844,0,train
1845,R01845,0,train
1846,R01846,0,train
1847,R01847,0,train
1848,R01848,0,train
1849,R01849,0,train
1850,R01850,0,train
1851,R01851,0,test
1852,R01852,0,train
1853,R01853,0,val
1854,R01854,0,train
1855,R01855,0,val
1856,R01856,0,val
1857,R01857,0,test
1858,R01858,0,train
1859,R01859,0,train
1860,R01860,0,train
1861,R01861,0,train
1862,R01862,0,test
1863,R01863,0,train
1864,R01864,0,train
1865,R01865,0,train
1866,R01866,0,train
1867,R01867,0,train
1868,R01868,0,test
1869,R01869,0,train
1870,R01870,0,train
1871,R01871,0,train
1872,R01872,1,train
1873,R01873,0,train
1874,R01874,0,test
1875,R01875,0,train
1876,R01876,0,train
1877,R01877,1,train
1878,R01878,0,train
1879,R01879,0,train
1880,R01880,0,train
1881,R01881,0,val
1882,R01882,0,train
1883,R01883,0,train
1884,R01884,0,test
1885,R01885,0,train
1886,R01886,0,train
1887,R01887,0,train
1888,R01888,0,train
1889,R01889,0,train
1890,R01890,0,val
1891,R01891,1,test
1892,R01892,0,train
1893,R01893,0,val
1894,R01894,0,val
1895,R01895,0,val
1896,R01896,0,train
1897,R01897,0,val
1898,R01898,1,train
1899,R01899,0,train
1900,R01900,0,val
1901,R01901,0,train
1902,R01902,0,val
1903,R01903,0,train
1904,R01904,0,val
1905,R01905,0,val
1906,R01906,0,test
1907,R01907,0,val
1908,R01908,0,val
1909,R01909,0,test
1910,R01910,0,train
1911,R01911,0,val
1912,R01912,0,test
1913,R01913,0,val
1914,R01914,0,val
1915,R01915,0,val
1916,R01916,0,train
1917,R01917,0,train
1918,R01918,0,test
1919,R01919,1,train
1920,R01920,0,train
1921,R01921,0,train
1922,R01922,0,train
1923,R01923,1,val
1924,R01924,0,train
1925,R01925,0,test
1926,R01926,0,test
1927,R01927,0,train
1928,R01928,0,test
1929,R01929,0,train
1930,R01930,0,test
1931,R01931,0,train
1932,R01932,0,train
1933,R01933,0,train
1934,R01934,0,val
1935,R01935,1,val
1936,R01936,0,train
1937,R01937,0,train
1938,R01938,0,val
1939,R01939,0,train
1940,R01940,0,train
1941,R01941,0,train
1942,R01942,0,train
1943,R01943,0,train
1944,R01944,0,train
1945,R01945,0,train
1946,R01946,0,train
1947,R01947,0,train
1948,R01948,0,train
1949,R01949,0,train
1950,R01950,0,train
1951,R01951,0,train
1952,R01952,0,train
1953,R01953,0,train
1954,R01954,0,train
1955,R01955,0,test
1956,R01956,0,train
1957,R01957,0,test
1958,R01958,0,train
1959,R01959,0,train
1960,R01960,0,train
1961,R01961,0,test
1962,R01962,0,train
1963,R01963,0,train
1964,R01964,0,train
1965,R01965,0,test
1966,R01966,0,train
1967,R01967,0,train
1968,R01968,0,train
1969,R01969,0,train
1970,R01970,0,train
1971,R01971,0,train
1972,R01972,0,train
1973,R01973,0,test
1974,R01974,0,train
1975,R01975,0,train
1976,R01976,0,train
1977,R01977,0,train
1978,R01978,0,train
1979,R01979,0,train
1980,R01980,0,train
1981,R01981,0,train
1982,R01982,0,test
1983,R01983,0,train
1984,R01984,0,train
1985,R01985,0,train
1986,R01986,0,train
1987,R01987,0,train
1988,R01988,0,val
1989,R01989,0,train
1990,R01990,0,train
1991,R01991,1,train
1992,R01992,0,train
1993,R01993,0,train
1994,R01994,0,val
1995,R01995,0,train
1996,R01996,0,val
1997,R01997,0,val
1998,R01998,0,train
1999,R01999,0,train
2000,R02000,0,test
2001,R02001,0,val
2002,R02002,0,train
2003,R02003,0,train
2004,R02004,0,train
2005,R02005,0,train
2006,R02006,0,test
2007,R02007,0,train
2008,R02008,0,val
2009,R02009,0,val
2010,R02010,0,train
2011,R02011,0,test
2012,R02012,0,val
2013,R02013,0,train
2014,R02014,1,train
2015,R02015,0,val
2016,R02016,0,val
2017,R02017,0,train
2018,R02018,0,train
2019,R02019,0,train
2020,R02020,0,train
2021,R02021,0,train
2022,R02022,0,train
2023,R02023,0,val
2024,R02024,0,train
2025,R02025,0,train
2026,R02026,0,train
2027,R02027,1,train
2028,R02028,0,train
2029,R02029,0,val
2030,R02030,0,train
2031,R02031,0,train
2032,R02032,0,train
2033,R02033,0,train
2034,R02034,0,train
2035,R02035,1,train
2036,R02036,0,test
2037,R02037,0,val
2038,R02038,0,train
2039,R02039,0,train
2040,R02040,0,test
2041,R02041,0,train
2042,R02042,0,train
2043,R02043,0,train
2044,R02044,0,val
2045,R02045,0,val
2046,R02046,0,train
2047,R02047,0,train
2048,R02048,0,train
2049,R02049,0,test
2050,R02050,0,test
2051,R02051,0,train
2052,R02052,0,train
2053,R02053,0,train
2054,R02054,0,train
2055,R02055,0,train
2056,R02056,0,train
2057,R02057,0,train
2058,R02058,0,train
2059,R02059,0,test
2060,R02060,0,val
2061,R02061,0,train
2062,R02062,0,train
2063,R02063,0,train
2064,R02064,1,train
2065,R02065,0,train
2066,R02066,0,train
2067,R02067,0,test
2068,R02068,0,train
2069,R02069,0,train
2070,R02070,0,train
2071,R02071,0,test
2072,R02072,0,train
2073,R02073,0,train
2074,R02074,0,test
2075,R02075,0,train
2076,R02076,0,train
2077,R02077,0,train
2078,R02078,0,train
2079,R02079,0,train
2080,R02080,0,train
2081,R02081,0,train
2082,R02082,0,train
2083,R02083,0,val
2084,R02084,0,train
2085,R02085,0,test
2086,R02086,0,train
2087,R02087,0,train
2088,R02088,0,test
2089,R02089,0,train
2090,R02090,0,train
2091,R02091,0,train
2092,R02092,0,train
2093,R02093,0,train
2094,R02094,0,test
2095,R02095,1,test
2096,R02096,0,train
2097,R02097,0,test
2098,R02098,1,val
2099,R02099,0,val
2100,R02100,0,val
2101,R02101,0,train
2102,R02102,0,train
2103,R02103,0,train
2104,R02104,0,test
2105,R02105,0,train
2106,R02106,0,train
2107,R02107,0,train
2108,R02108,0,val
2109,R02109,0,val
2110,R02110,0,train
2111,R02111,0,test
2112,R02112,0,train
2113,R02113,0,train
2114,R02114,0,test
2115,R02115,0,val
2116,R02116,0,train
2117,R02117,0,train
2118,R02118,1,test
2119,R02119,0,train
2120,R02120,0,train
2121,R02121,0,val
2122,R02122,0,train
2123,R02123,0,train
2124,R02124,0,train
2125,R02125,0,train
2126,R02126,0,train
2127,R02127,0,test
2128,R02128,0,train
2129,R02129,0,train
2130,R02130,0,train
2131,R02131,0,val
2132,R02132,0,train
2133,R02133,0,train
2134,R02134,0,train
2135,R02135,0,train
2136,R02136,0,val
2137,R02137,0,val
2138,R02138,0,train
2139,R02139,0,train
2140,R02140,0,train
2141,R02141,1,train
2142,R02142,0,train
2143,R02143,0,train
2144,R02144,0,train
2145,R02145,0,val
2146,R02146,0,train
2147,R02147,0,train
2148,R02148,0,train
2149,R02149,0,train
2150,R02150,0,train
2151,R02151,0,train
2152,R02152,1,train
2153,R02153,0,train
2154,R02154,0,train
2155,R02155,0,train
2156,R02156,0,train
2157,R02157,0,test
2158,R02158,0,train
2159,R02159,0,train
2160,R02160,0,test
2161,R02161,0,test
2162,R02162,0,train
2163,R02163,0,train
2164,R02164,0,train
2165,R02165,0,val
2166,R02166,0,train
2167,R02167,0,train
2168,R02168,0,train
2169,R02169,0,val
2170,R02170,0,train
2171,R02171,0,train
2172,R02172,0,train
2173,R02173,0,val
2174,R02174,0,test
2175,R02175,0,train
2176,R02176,0,test
2177,R02177,0,train
2178,R02178,0,train
2179,R02179,0,test
2180,R02180,0,train
2181,R02181,0,train
2182,R02182,0,train
2183,R02183,0,test
2184,R02184,0,train
2185,R02185,0,train
2186,R02186,0,train
2187,R02187,0,train
2188,R02188,0,val
2189,R02189,0,val
2190,R02190,0,train
2191,R02191,0,val
2192,R02192,0,train
2193,R02193,0,train
2194,R02194,0,train
2195,R02195,0,train
2196,R02196,0,test
2197,R02197,0,test
2198,R02198,0,train
2199,R02199,0,train
2200,R02200,0,train
2201,R02201,0,train
2202,R02202,0,train
2203,R02203,0,val
2204,R02204,0,train
2205,R02205,0,train
2206,R02206,0,train
2207,R02207,0,train
2208,R02208,0,test
2209,R02209,0,val
2210,R02210,0,train
2211,R02211,0,train
2212,R02212,0,train
2213,R02213,0,test
2214,R02214,0,train
2215,R02215,0,train
2216,R02216,0,train
2217,R02217,0,test
2218,R02218,0,train
2219,R02219,0,train
2220,R02220,0,train
2221,R02221,0,train
2222,R02222,1,train
2223,R02223,0,train
2224,R02224,0,train
2225,R02225,0,train
2226,R02226,0,val
2227,R02227,0,train
2228,R02228,0,train
2229,R02229,0,train
2230,R02230,0,train
2231,R02231,0,val
2232,R02232,0,train
2233,R02233,0,train
2234,R02234,0,train
2235,R02235,0,train
2236,R02236,0,test
2237,R02237,0,test
2238,R02238,0,val
2239,R02239,0,test
2240,R02240,0,train
2241,R02241,0,test
2242,R02242,0,train
2243,R02243,0,train
2244,R02244,0,train
2245,R02245,0,train
2246,R02246,0,train
2247,R02247,0,train
2248,R02248,0,train
2249,R02249,0,test
2250,R02250,0,train
2251,R02251,0,train
2252,R02252,0,train
2253,R02253,0,val
2254,R02254,0,train
2255,R02255,0,train
2256,R02256,0,train
2257,R02257,0,train
2258,R02258,0,train
2259,R02259,0,train
2260,R02260,0,test
2261,R02261,0,train
2262,R02262,0,train
2263,R02263,0,test
2264,R02264,0,test
2265,R02265,0,val
2266,R02266,0,val
2267,R02267,0,val
2268,R02268,0,train
2269,R02269,0,train
2270,R02270,0,train
2271,R02271,0,train
2272,R02272,0,test
2273,R02273,0,val
2274,R02274,0,train
2275,R02275,0,test
2276,R02276,1,train
2277,R02277,0,train
2278,R02278,0,train
2279,R02279,0,train
2280,R02280,0,train
2281,R02281,0,test
2282,R02282,0,train
2283,R02283,0,train
2284,R02284,0,train
2285,R02285,0,train
2286,R02286,1,train
2287,R02287,0,train
2288,R02288,0,train
2289,R02289,0,train
2290,R02290,0,train
2291,R02291,0,val
2292,R02292,1,val
2293,R02293,0,train
2294,R02294,0,train
2295,R02295,0,train
2296,R02296,0,train
2297,R02297,0,train
2298,R02298,0,train
2299,R02299,0,train
2300,R02300,0,train
2301,R02301,0,train
2302,R02302,0,train
2303,R02303,0,val
2304,R02304,0,train
2305,R02305,0,train
2306,R02306,0,test
2307,R02307,0,train
2308,R02308,0,train
2309,R02309,0,train
2310,R02310,0,train
2311,R02311,0,train
2312,R02312,0,train
2313,R02313,0,train
2314,R02314,0,train
2315,R02315,0,train
2316,R02316,0,train
2317,R02317,0,train
2318,R02318,0,val
2319,R02319,0,train
2320,R02320,1,train
2321,R02321,0,train
2322,R02322,0,train
2323,R02323,0,train
2324,R02324,0,val
2325,R02325,0,train
2326,R02326,0,val
2327,R02327,0,train
2328,R02328,0,train
2329,R02329,0,train
2330,R02330,0,train
2331,R02331,0,test
2332,R02332,0,test
2333,R02333,0,train
2334,R02334,0,val
2335,R02335,0,test
2336,R02336,0,train
2337,R02337,0,val
2338,R02338,0,train
2339,R02339,0,train
2340,R02340,0,train
2341,R02341,0,train
2342,R02342,0,train
2343,R02343,0,train
2344,R02344,0,train
2345,R02345,0,val
2346,R02346,0,train
2347,R02347,0,train
2348,R02348,0,train
2349,R02349,0,test
2350,R02350,0,train
2351,R02351,0,train
2352,R02352,0,test
2353,R02353,0,train
2354,R02354,1,val
2355,R02355,0,train
2356,R02356,0,val
2357,R02357,0,train
